idx,t_s,ax_mg,ay_mg,az_mg,phase
824,12.8750,41,126,955,0
825,12.8906,36,123,973,0
826,12.9062,38,131,1007,0
827,12.9219,34,123,934,0
828,12.9375,24,127,957,0
829,12.9531,37,125,969,0
830,12.9688,33,131,982,0
831,12.9844,36,143,1008,0
832,13.0000,37,118,946,0
833,13.0156,35,124,948,0
834,13.0312,37,126,988,0
835,13.0469,39,109,938,0
836,13.0625,37,116,942,0
837,13.0781,40,126,969,0
838,13.0938,49,142,942,0
839,13.1094,42,130,992,0
840,13.1250,41,116,953,0
841,13.1406,35,123,975,0
842,13.1562,35,127,966,0
843,13.1719,51,129,965,0
844,13.1875,41,125,952,0
845,13.2031,39,127,934,0
846,13.2188,39,144,986,0
847,13.2344,37,126,967,0
848,13.2500,28,137,940,0
849,13.2656,29,126,1003,0
850,13.2812,42,126,1001,0
851,13.2969,38,127,992,0
852,13.3125,34,123,1004,0
853,13.3281,24,124,1016,0
854,13.3438,35,123,981,0
855,13.3594,42,126,979,0
856,13.3750,41,140,974,0
857,13.3906,40,127,997,0
858,13.4062,40,128,955,0
859,13.4219,16,137,961,0
860,13.4375,39,131,983,0
861,13.4531,35,128,970,0
862,13.4688,42,119,971,0
863,13.4844,38,131,961,0
864,13.5000,62,127,967,0
865,13.5156,39,125,946,0
866,13.5312,39,126,936,0
867,13.5469,39,128,962,0
868,13.5625,42,128,932,0
869,13.5781,36,132,955,0
870,13.5938,40,130,935,0
871,13.6094,42,126,945,0
872,13.6250,33,126,978,0
873,13.6406,39,129,952,0
874,13.6562,24,125,930,0
875,13.6719,38,130,965,0
876,13.6875,37,122,924,0
877,13.7031,33,131,981,0
878,13.7188,37,126,970,0
879,13.7344,26,128,939,0
880,13.7500,35,126,1011,0
881,13.7656,37,124,977,0
882,13.7812,39,119,968,0
883,13.7969,42,136,951,0
884,13.8125,46,127,1011,0
885,13.8281,39,129,1012,0
886,13.8438,41,125,937,0
887,13.8594,42,134,989,0
888,13.8750,33,126,998,0
889,13.8906,40,128,936,0
890,13.9062,42,126,967,0
891,13.9219,42,128,931,0
892,13.9375,48,126,946,0
893,13.9531,38,119,960,0
894,13.9688,61,130,999,0
895,13.9844,40,132,1030,0
896,14.0000,37,123,944,0
897,14.0156,39,122,1015,0
898,14.0312,37,122,1008,0
899,14.0469,59,131,985,0
900,14.0625,38,128,980,0
901,14.0781,38,130,986,0
902,14.0938,31,127,999,0
903,14.1094,42,130,1021,0
904,14.1250,28,134,926,0
905,14.1406,43,126,989,0
906,14.1562,39,121,977,0
907,14.1719,39,119,980,0
908,14.1875,40,128,1010,0
909,14.2031,42,127,926,0
